,Attended_Event,Times_Contacted,Days_to_Respond,Lead_Acquired,Total_Campaign_Cost,Marketing_Campaign_AutumnAwareness,Marketing_Campaign_SpringGrowth,Marketing_Campaign_SummerSales,Marketing_Campaign_WinterBoost,Marketing_Campaign_YearEndPush,Lead_State_CA,Lead_State_FL,Lead_State_GA,Lead_State_IL,Lead_State_MI,Lead_State_NC,Lead_State_NY,Lead_State_OH,Lead_State_PA,Lead_State_TX,Engagement_Level_High,Engagement_Level_Low,Engagement_Level_Medium,Engagement_Level_Very High,Campaign_Type_Hybrid,Campaign_Type_In-Person,Campaign_Type_Online,Lead_Type_Corporate,Lead_Type_Individual,Lead_Type_Non-Profit,bucket,predicted_number_of_lead,cost_to_acq,earned_profit,predicted_profit,predicted_acq_spent
130,0,2,2,0,3979.65,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,2,795.0,10361.884828242606,0.0,11637301.561547128,8237698.4384528715
131,1,5,15,0,4381.91,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,3,2084.0,10489.153368009971,0.0,30240604.38106722,21859395.61893278
132,0,3,12,0,4637.79,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,3,2084.0,10489.153368009971,0.0,30240604.38106722,21859395.61893278
133,0,6,19,0,7278.99,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,3,2084.0,10489.153368009971,0.0,30240604.38106722,21859395.61893278
134,0,1,5,1,14179.28,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,0,1310.0,10625.682143811375,10820.72,18830356.3916071,13919643.608392902
135,0,2,6,0,2790.99,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,3,2084.0,10489.153368009971,0.0,30240604.38106722,21859395.61893278
136,1,5,2,1,15368.98,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,1,2217.0,10933.084347907177,9631.02,31186352.00068979,24238647.99931021
137,1,4,16,0,6570.54,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,3,2084.0,10489.153368009971,0.0,30240604.38106722,21859395.61893278
138,0,2,8,0,8454.96,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,1,2217.0,10933.084347907177,0.0,31186352.00068979,24238647.99931021
139,0,2,15,0,7382.16,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,3,2084.0,10489.153368009971,0.0,30240604.38106722,21859395.61893278
140,1,8,9,0,4947.72,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,1,2217.0,10933.084347907177,0.0,31186352.00068979,24238647.99931021
141,1,5,5,0,5771.610000000001,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,1,2217.0,10933.084347907177,0.0,31186352.00068979,24238647.99931021
142,1,1,2,1,7793.1,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,1,2217.0,10933.084347907177,17206.9,31186352.00068979,24238647.99931021
143,0,2,7,1,12725.380000000001,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,3,2084.0,10489.153368009971,12274.619999999999,30240604.38106722,21859395.61893278
144,1,6,4,0,3011.42,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,1,2217.0,10933.084347907177,0.0,31186352.00068979,24238647.99931021
145,1,2,13,0,3851.5,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,0,1310.0,10625.682143811375,0.0,18830356.3916071,13919643.608392902
146,1,2,7,1,8632.52,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,3,2084.0,10489.153368009971,16367.48,30240604.38106722,21859395.61893278
147,1,5,19,0,6766.2,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,1,2217.0,10933.084347907177,0.0,31186352.00068979,24238647.99931021
148,0,4,16,0,3891.3900000000003,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,0,1310.0,10625.682143811375,0.0,18830356.3916071,13919643.608392902
149,1,1,12,0,2668.9300000000003,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,3,2084.0,10489.153368009971,0.0,30240604.38106722,21859395.61893278
150,0,4,12,0,7014.13,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,0,1310.0,10625.682143811375,0.0,18830356.3916071,13919643.608392902
151,1,2,13,0,4828.85,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,3,2084.0,10489.153368009971,0.0,30240604.38106722,21859395.61893278
152,1,3,18,0,4694.1,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,2,795.0,10361.884828242606,0.0,11637301.561547128,8237698.4384528715
153,1,6,0,1,17349.6,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,2,795.0,10361.884828242606,7650.4000000000015,11637301.561547128,8237698.4384528715
154,0,4,4,1,15452.23,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,3,2084.0,10489.153368009971,9547.77,30240604.38106722,21859395.61893278
155,0,1,7,0,6971.12,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,1,2217.0,10933.084347907177,0.0,31186352.00068979,24238647.99931021
156,0,3,4,1,12401.369999999999,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,1,2217.0,10933.084347907177,12598.630000000001,31186352.00068979,24238647.99931021
157,1,1,9,0,5774.04,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,True,False,False,0,1310.0,10625.682143811375,0.0,18830356.3916071,13919643.608392902
158,1,2,1,1,12486.74,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,True,False,2,795.0,10361.884828242606,12513.26,11637301.561547128,8237698.4384528715
159,0,0,7,1,8219.32,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,1,2217.0,10933.084347907177,16780.68,31186352.00068979,24238647.99931021
160,0,2,4,1,13485.83,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,1,2217.0,10933.084347907177,11514.17,31186352.00068979,24238647.99931021
161,0,2,16,0,3644.85,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,True,False,1,2217.0,10933.084347907177,0.0,31186352.00068979,24238647.99931021
162,1,5,3,1,18906.81,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,0,1310.0,10625.682143811375,6093.189999999999,18830356.3916071,13919643.608392902
163,1,5,11,0,6454.2,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,2,795.0,10361.884828242606,0.0,11637301.561547128,8237698.4384528715
164,1,1,7,1,6878.94,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,3,2084.0,10489.153368009971,18121.06,30240604.38106722,21859395.61893278
165,0,0,7,1,10210.97,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,3,2084.0,10489.153368009971,14789.03,30240604.38106722,21859395.61893278
166,0,3,3,1,12824.75,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,3,2084.0,10489.153368009971,12175.25,30240604.38106722,21859395.61893278
167,0,3,7,1,6912.8,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,0,1310.0,10625.682143811375,18087.2,18830356.3916071,13919643.608392902
168,1,0,16,0,5448.24,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,1,2217.0,10933.084347907177,0.0,31186352.00068979,24238647.99931021
169,0,2,13,0,5379.4400000000005,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,1,2217.0,10933.084347907177,0.0,31186352.00068979,24238647.99931021
170,1,2,12,0,7259.99,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,4,741.0,10625.682143811375,0.0,10651369.53143577,7873630.468564229
171,0,5,7,1,7818.98,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,3,2084.0,10489.153368009971,17181.02,30240604.38106722,21859395.61893278
172,0,4,1,1,17774.72,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,2,795.0,10361.884828242606,7225.279999999999,11637301.561547128,8237698.4384528715
173,0,3,2,1,5784.71,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,2,795.0,10361.884828242606,19215.29,11637301.561547128,8237698.4384528715
174,0,6,19,0,2538.91,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,0,1310.0,10625.682143811375,0.0,18830356.3916071,13919643.608392902
175,0,5,7,1,7002.76,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,True,False,1,2217.0,10933.084347907177,17997.239999999998,31186352.00068979,24238647.99931021
176,0,4,1,1,22021.56,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,0,1310.0,10625.682143811375,2978.4399999999987,18830356.3916071,13919643.608392902
177,1,2,0,1,13571.35,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,3,2084.0,10489.153368009971,11428.65,30240604.38106722,21859395.61893278
178,0,5,6,0,4855.59,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False,3,2084.0,10489.153368009971,0.0,30240604.38106722,21859395.61893278
179,1,1,1,1,17063.13,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,3,2084.0,10489.153368009971,7936.869999999999,30240604.38106722,21859395.61893278
180,1,1,13,0,5646.25,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,1,2217.0,10933.084347907177,0.0,31186352.00068979,24238647.99931021
181,1,5,1,1,19242.11,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,0,1310.0,10625.682143811375,5757.889999999999,18830356.3916071,13919643.608392902
182,1,3,6,0,5361.59,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,0,1310.0,10625.682143811375,0.0,18830356.3916071,13919643.608392902
183,0,0,11,0,5038.9400000000005,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,True,False,False,3,2084.0,10489.153368009971,0.0,30240604.38106722,21859395.61893278
184,1,4,5,1,6610.110000000001,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,1,2217.0,10933.084347907177,18389.89,31186352.00068979,24238647.99931021
185,0,6,15,0,5218.71,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,1,2217.0,10933.084347907177,0.0,31186352.00068979,24238647.99931021
186,0,1,3,1,6303.8,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,3,2084.0,10489.153368009971,18696.2,30240604.38106722,21859395.61893278
